id_interaction,id_cp_interaction,multidata_1_id,multidata_2_id,source,annotation_strategy,is_ppi,curator,directionality,classification
2442,CPI-CC04E8EB6C3,2035,2022,CellChatDB_v2,user_curated,,NigelHo,,
2443,CPI-CC09DF36076,2036,2022,CellChatDB_v2,user_curated,,NigelHo,,
2444,CPI-CC0CA4D5B08,2037,2022,CellChatDB_v2,user_curated,,NigelHo,,
2445,CPI-CC036091DAC,2038,2022,CellChatDB_v2,user_curated,,NigelHo,,
2446,CPI-CC041074508,2039,2022,CellChatDB_v2,user_curated,,NigelHo,,
2447,CPI-CC078C7A81C,2040,2022,CellChatDB_v2,user_curated,,NigelHo,,
2448,CPI-CC072F05D01,2041,2022,CellChatDB_v2,user_curated,,NigelHo,,
2449,CPI-CC09A7D405D,2028,2023,CellChatDB_v2,user_curated,,NigelHo,,
2450,CPI-CC048F77EB9,2029,2023,CellChatDB_v2,user_curated,,NigelHo,,
2451,CPI-CC01865E95D,2030,2023,CellChatDB_v2,user_curated,,NigelHo,,
2452,CPI-CC01C55C3E9,2031,2023,CellChatDB_v2,user_curated,,NigelHo,,
2453,CPI-CC049B8C937,2032,2023,CellChatDB_v2,user_curated,,NigelHo,,
2454,CPI-CC09511BD31,2033,2023,CellChatDB_v2,user_curated,,NigelHo,,
2455,CPI-CC0E7BEA890,2034,2023,CellChatDB_v2,user_curated,,NigelHo,,
2456,CPI-CC00DE826AD,2035,2023,CellChatDB_v2,user_curated,,NigelHo,,
2457,CPI-CC079231F64,2036,2023,CellChatDB_v2,user_curated,,NigelHo,,
2458,CPI-CC0673F1719,2037,2023,CellChatDB_v2,user_curated,,NigelHo,,
2459,CPI-CC03F7BBB43,2038,2023,CellChatDB_v2,user_curated,,NigelHo,,
2460,CPI-CC0C9442E3D,2039,2023,CellChatDB_v2,user_curated,,NigelHo,,
2461,CPI-CC0EDE7D229,2040,2023,CellChatDB_v2,user_curated,,NigelHo,,
2462,CPI-CC0704AC0D0,2041,2023,CellChatDB_v2,user_curated,,NigelHo,,
2463,CPI-CC073458BDF,2028,2024,CellChatDB_v2,user_curated,,NigelHo,,
2464,CPI-CC0E002CB48,2029,2024,CellChatDB_v2,user_curated,,NigelHo,,
2465,CPI-CC007678BA6,2030,2024,CellChatDB_v2,user_curated,,NigelHo,,
2466,CPI-CC095E89014,2031,2024,CellChatDB_v2,user_curated,,NigelHo,,
2467,CPI-CC09D178ECA,2032,2024,CellChatDB_v2,user_curated,,NigelHo,,
2468,CPI-CC0EF2E7930,2033,2024,CellChatDB_v2,user_curated,,NigelHo,,
2469,CPI-CC066DEF095,2034,2024,CellChatDB_v2,user_curated,,NigelHo,,
2470,CPI-CC0E5DAA4E7,2035,2024,CellChatDB_v2,user_curated,,NigelHo,,
2471,CPI-CC01DED5262,2036,2024,CellChatDB_v2,user_curated,,NigelHo,,
2472,CPI-CC0B4265CAE,2037,2024,CellChatDB_v2,user_curated,,NigelHo,,
2473,CPI-CC0A1389E9A,2038,2024,CellChatDB_v2,user_curated,,NigelHo,,
2474,CPI-CC0D06A8C41,2039,2024,CellChatDB_v2,user_curated,,NigelHo,,
2475,CPI-CC069EBC70C,2040,2024,CellChatDB_v2,user_curated,,NigelHo,,
2476,CPI-CC007D07423,2041,2024,CellChatDB_v2,user_curated,,NigelHo,,
2477,CPI-CC0EDBE5FB3,2028,2025,CellChatDB_v2,user_curated,,NigelHo,,
2478,CPI-CC08C4DB05C,2029,2025,CellChatDB_v2,user_curated,,NigelHo,,
2479,CPI-CC076FECB6B,2030,2025,CellChatDB_v2,user_curated,,NigelHo,,
2480,CPI-CC021424677,2031,2025,CellChatDB_v2,user_curated,,NigelHo,,
2481,CPI-CC0DE5A952A,2032,2025,CellChatDB_v2,user_curated,,NigelHo,,
2482,CPI-CC04A3454F4,2033,2025,CellChatDB_v2,user_curated,,NigelHo,,
2483,CPI-CC00A3DBE75,2034,2025,CellChatDB_v2,user_curated,,NigelHo,,
2484,CPI-CC00C8F7D04,2035,2025,CellChatDB_v2,user_curated,,NigelHo,,
2485,CPI-CC0DC4EEAFD,2036,2025,CellChatDB_v2,user_curated,,NigelHo,,
2486,CPI-CC03DC99A65,2037,2025,CellChatDB_v2,user_curated,,NigelHo,,
2487,CPI-CC0C72FAEA7,2038,2025,CellChatDB_v2,user_curated,,NigelHo,,
2488,CPI-CC02F25DEFD,2039,2025,CellChatDB_v2,user_curated,,NigelHo,,
2489,CPI-CC053754F1A,2040,2025,CellChatDB_v2,user_curated,,NigelHo,,
2490,CPI-CC0EB0A6F6A,2041,2025,CellChatDB_v2,user_curated,,NigelHo,,
2491,CPI-CC0B6CB1A75,2028,2026,CellChatDB_v2,user_curated,,NigelHo,,
2492,CPI-CC00BA35FB2,2029,2026,CellChatDB_v2,user_curated,,NigelHo,,
2493,CPI-CC0244AFCC1,2030,2026,CellChatDB_v2,user_curated,,NigelHo,,
2494,CPI-CC0B17BCCF8,2031,2026,CellChatDB_v2,user_curated,,NigelHo,,
2495,CPI-CC0B3CCF211,2032,2026,CellChatDB_v2,user_curated,,NigelHo,,
2496,CPI-CC0533575AF,2033,2026,CellChatDB_v2,user_curated,,NigelHo,,
2497,CPI-CC070DC22CC,2034,2026,CellChatDB_v2,user_curated,,NigelHo,,
2498,CPI-CC0D90E901C,2035,2026,CellChatDB_v2,user_curated,,NigelHo,,
2499,CPI-CC0AC9B4906,2036,2026,CellChatDB_v2,user_curated,,NigelHo,,
2500,CPI-CC08862AB0D,2037,2026,CellChatDB_v2,user_curated,,NigelHo,,
2501,CPI-CC05276AEF4,2038,2026,CellChatDB_v2,user_curated,,NigelHo,,
2502,CPI-CC0FF43D599,2039,2026,CellChatDB_v2,user_curated,,NigelHo,,
2503,CPI-CC02A63F1FA,2040,2026,CellChatDB_v2,user_curated,,NigelHo,,
2504,CPI-CC0C61077EF,2041,2026,CellChatDB_v2,user_curated,,NigelHo,,
2505,CPI-CC017A75CC2,2028,2027,CellChatDB_v2,user_curated,,NigelHo,,
2506,CPI-CC0B9DC7B0E,2029,2027,CellChatDB_v2,user_curated,,NigelHo,,
2507,CPI-CC099AE70BC,2030,2027,CellChatDB_v2,user_curated,,NigelHo,,
2508,CPI-CC0597676A1,2031,2027,CellChatDB_v2,user_curated,,NigelHo,,
2509,CPI-CC06B3BA198,2032,2027,CellChatDB_v2,user_curated,,NigelHo,,
2510,CPI-CC0B53D410F,2033,2027,CellChatDB_v2,user_curated,,NigelHo,,
2511,CPI-CC025329249,2034,2027,CellChatDB_v2,user_curated,,NigelHo,,
2512,CPI-CC0D011ABD6,2035,2027,CellChatDB_v2,user_curated,,NigelHo,,
2513,CPI-CC0384B5E95,2036,2027,CellChatDB_v2,user_curated,,NigelHo,,
2514,CPI-CC0E49DFDE1,2037,2027,CellChatDB_v2,user_curated,,NigelHo,,
2515,CPI-CC0388E7B1E,2038,2027,CellChatDB_v2,user_curated,,NigelHo,,
2516,CPI-CC07784582C,2039,2027,CellChatDB_v2,user_curated,,NigelHo,,
2517,CPI-CC0CB120A98,2040,2027,CellChatDB_v2,user_curated,,NigelHo,,
2518,CPI-CC0342A62BC,2041,2027,CellChatDB_v2,user_curated,,NigelHo,,
2519,CPI-CS0F87BB5CF,2028,1208,CellChatDB_v2,user_curated,,NigelHo,,
2520,CPI-CS029D2CBCA,2029,1208,CellChatDB_v2,user_curated,,NigelHo,,
2521,CPI-CS0F15D47DA,2030,1208,CellChatDB_v2,user_curated,,NigelHo,,
2522,CPI-CS00DE11A47,2031,1208,CellChatDB_v2,user_curated,,NigelHo,,
2523,CPI-CS0382475DE,2032,1208,CellChatDB_v2,user_curated,,NigelHo,,
2524,CPI-CS01C38E06A,2033,1208,CellChatDB_v2,user_curated,,NigelHo,,
2525,CPI-CS002F25048,2034,1208,CellChatDB_v2,user_curated,,NigelHo,,
2526,CPI-CS0BCAC2D57,2035,1208,CellChatDB_v2,user_curated,,NigelHo,,
2527,CPI-CS030C01DE3,2036,1208,CellChatDB_v2,user_curated,,NigelHo,,
2528,CPI-CS0E326B157,2037,1208,CellChatDB_v2,user_curated,,NigelHo,,
2529,CPI-CS0213EF020,2038,1208,CellChatDB_v2,user_curated,,NigelHo,,
2530,CPI-CS0C84784A0,2039,1208,CellChatDB_v2,user_curated,,NigelHo,,
2531,CPI-CS0E7390D5A,2040,1208,CellChatDB_v2,user_curated,,NigelHo,,
2532,CPI-CS061007E01,2041,1208,CellChatDB_v2,user_curated,,NigelHo,,
2533,CPI-CS0875DB519,2028,1209,CellChatDB_v2,user_curated,,NigelHo,,
2534,CPI-CS0710DBC03,2029,1209,CellChatDB_v2,user_curated,,NigelHo,,
2535,CPI-CS0B032F9E5,2030,1209,CellChatDB_v2,user_curated,,NigelHo,,
2536,CPI-CS01C3D5858,2031,1209,CellChatDB_v2,user_curated,,NigelHo,,
2537,CPI-CS063C902F9,2032,1209,CellChatDB_v2,user_curated,,NigelHo,,
2538,CPI-CS0E870BAA8,2033,1209,CellChatDB_v2,user_curated,,NigelHo,,
2539,CPI-CS011AA5FDA,2034,1209,CellChatDB_v2,user_curated,,NigelHo,,
2540,CPI-CS0DBC51752,2035,1209,CellChatDB_v2,user_curated,,NigelHo,,
2541,CPI-CS06139CF43,2036,1209,CellChatDB_v2,user_curated,,NigelHo,,
2542,CPI-CS0CDAE16A9,2037,1209,CellChatDB_v2,user_curated,,NigelHo,,
2543,CPI-CS0706BC7D8,2038,1209,CellChatDB_v2,user_curated,,NigelHo,,
2544,CPI-CS04FD6A423,2039,1209,CellChatDB_v2,user_curated,,NigelHo,,
2545,CPI-CS01CC60321,2040,1209,CellChatDB_v2,user_curated,,NigelHo,,
2546,CPI-CS0C7D8C665,2041,1209,CellChatDB_v2,user_curated,,NigelHo,,
2547,CPI-CC00465A929,2042,2088,CellChatDB_v2,user_curated,,NigelHo,,
2548,CPI-CC07F1A3E57,2043,2088,CellChatDB_v2,user_curated,,NigelHo,,
2549,CPI-CC062C7270F,2044,2088,CellChatDB_v2,user_curated,,NigelHo,,
2550,CPI-CC0F3D88145,2045,2088,CellChatDB_v2,user_curated,,NigelHo,,
2551,CPI-CS04ECBB4BB,2042,1093,CellChatDB_v2,user_curated,,NigelHo,,
2552,CPI-CS0F22BB25E,2043,1093,CellChatDB_v2,user_curated,,NigelHo,,
2553,CPI-CS05893C6AE,2044,1093,CellChatDB_v2,user_curated,,NigelHo,,
2554,CPI-CS0AEBE1BFD,2045,1093,CellChatDB_v2,user_curated,,NigelHo,,
2555,CPI-SS0D60A535B,1306,1163,CellChatDB_v2,user_curated,,NigelHo,,
2556,CPI-SS0D681D90E,1307,1163,CellChatDB_v2,user_curated,,NigelHo,,
2557,CPI-CS0549C66F7,1877,1163,CellChatDB_v2,user_curated,,NigelHo,,
2558,CPI-SS06CF1662B,1323,1164,CellChatDB_v2,user_curated,,NigelHo,,
2559,CPI-SS0F4EF9618,1289,1164,CellChatDB_v2,user_curated,,NigelHo,,
2560,CPI-CS0E7A58FFF,1878,1164,CellChatDB_v2,user_curated,,NigelHo,,
2561,CPI-SS01080B145,1323,1165,CellChatDB_v2,user_curated,,NigelHo,,
2562,CPI-SS0F62347D4,1178,1166,CellChatDB_v2,user_curated,,NigelHo,,
2563,CPI-SS0EB51E2A2,1174,1166,CellChatDB_v2,user_curated,,NigelHo,,
2564,CPI-SS0348885FD,1175,1166,CellChatDB_v2,user_curated,,NigelHo,,
2565,CPI-SS035DE17DA,1176,1166,CellChatDB_v2,user_curated,,NigelHo,,
2566,CPI-SS0343DD0EE,199,1168,CellChatDB_v2,user_curated,,NigelHo,,
2567,CPI-SS06265E131,179,1168,CellChatDB_v2,user_curated,,NigelHo,,
2568,CPI-SS09C0B8677,1320,1168,CellChatDB_v2,user_curated,,NigelHo,,
2569,CPI-SS045B68B0F,1205,1170,CellChatDB_v2,user_curated,,NigelHo,,
2570,CPI-SS0D48536A0,1206,1170,CellChatDB_v2,user_curated,,NigelHo,,
2571,CPI-SS08BFFB96E,1207,1170,CellChatDB_v2,user_curated,,NigelHo,,
2572,CPI-SS083BB1EB3,1316,1170,CellChatDB_v2,user_curated,,NigelHo,,
2573,CPI-SS021718DBF,1317,1170,CellChatDB_v2,user_curated,,NigelHo,,
2574,CPI-SS075F456AF,1318,1170,CellChatDB_v2,user_curated,,NigelHo,,
2575,CPI-SS0FD44484F,1319,1170,CellChatDB_v2,user_curated,,NigelHo,,
2576,CPI-CS061173E06,1916,1170,CellChatDB_v2,user_curated,,NigelHo,,
2577,CPI-SS0430C8A78,1205,1171,CellChatDB_v2,user_curated,,NigelHo,,
2578,CPI-SS0474E1C15,1206,1171,CellChatDB_v2,user_curated,,NigelHo,,
2579,CPI-SS052641D5A,1207,1171,CellChatDB_v2,user_curated,,NigelHo,,
2580,CPI-SS038A612D7,1316,1171,CellChatDB_v2,user_curated,,NigelHo,,
2581,CPI-SS0BCB3D402,1317,1171,CellChatDB_v2,user_curated,,NigelHo,,
2582,CPI-SS0EA023E51,1318,1171,CellChatDB_v2,user_curated,,NigelHo,,
2583,CPI-SS01F00A48A,1319,1171,CellChatDB_v2,user_curated,,NigelHo,,
2584,CPI-SS0F6BE4D47,835,1171,CellChatDB_v2,user_curated,,NigelHo,,
2585,CPI-CS0D41025AB,1919,1171,CellChatDB_v2,user_curated,,NigelHo,,
2586,CPI-CS069B48D73,1920,1171,CellChatDB_v2,user_curated,,NigelHo,,
2587,CPI-SS00E7BBF6E,1205,1205,CellChatDB_v2,user_curated,,NigelHo,,
2588,CPI-SS0873F11B6,1205,835,CellChatDB_v2,user_curated,,NigelHo,,
2589,CPI-SS0B2E439C8,1206,835,CellChatDB_v2,user_curated,,NigelHo,,
2590,CPI-SS043BA6846,1207,835,CellChatDB_v2,user_curated,,NigelHo,,
2591,CPI-SS0503D8A55,132,835,CellChatDB_v2,user_curated,,NigelHo,,
2592,CPI-SS0C335BE5A,1205,855,CellChatDB_v2,user_curated,,NigelHo,,
2593,CPI-SS0056A566A,1206,855,CellChatDB_v2,user_curated,,NigelHo,,
2594,CPI-SS06AF229A9,1207,855,CellChatDB_v2,user_curated,,NigelHo,,
2595,CPI-SS00C9DE87A,132,855,CellChatDB_v2,user_curated,,NigelHo,,
2596,CPI-SS0C72D53A2,969,855,CellChatDB_v2,user_curated,,NigelHo,,
2597,CPI-SS05A077218,1205,125,CellChatDB_v2,user_curated,,NigelHo,,
2598,CPI-SS04FD2695A,1206,125,CellChatDB_v2,user_curated,,NigelHo,,
2599,CPI-SS0233E993B,1207,125,CellChatDB_v2,user_curated,,NigelHo,,
2600,CPI-SS07660BCA2,132,125,CellChatDB_v2,user_curated,,NigelHo,,
2601,CPI-SS0479B2C35,1205,829,CellChatDB_v2,user_curated,,NigelHo,,
2602,CPI-SS064C2B37F,1206,829,CellChatDB_v2,user_curated,,NigelHo,,
2603,CPI-SS09CA491DF,1207,829,CellChatDB_v2,user_curated,,NigelHo,,
2604,CPI-SS0BA4E3F44,969,829,CellChatDB_v2,user_curated,,NigelHo,,
2605,CPI-SS065917B11,1206,1206,CellChatDB_v2,user_curated,,NigelHo,,
2606,CPI-SS08D04C2CB,1207,1207,CellChatDB_v2,user_curated,,NigelHo,,
2607,CPI-CS0B5E01D16,2046,301,CellChatDB_v2,user_curated,,NigelHo,,
2608,CPI-CS0C77C4D34,2047,301,CellChatDB_v2,user_curated,,NigelHo,,
2609,CPI-CS0281FD667,2048,301,CellChatDB_v2,user_curated,,NigelHo,,
2610,CPI-CS09B56629E,2049,301,CellChatDB_v2,user_curated,,NigelHo,,
2611,CPI-CS033733206,2050,538,CellChatDB_v2,user_curated,,NigelHo,,
2612,CPI-CS0F1764748,2051,538,CellChatDB_v2,user_curated,,NigelHo,,
2613,CPI-CS0AE2E34FD,2052,538,CellChatDB_v2,user_curated,,NigelHo,,
2614,CPI-CS0E6FE2DB9,2053,538,CellChatDB_v2,user_curated,,NigelHo,,
2615,CPI-CS036788B60,2054,538,CellChatDB_v2,user_curated,,NigelHo,,
2616,CPI-CS07F2CFF91,2050,540,CellChatDB_v2,user_curated,,NigelHo,,
2617,CPI-CS01FC9294D,2051,540,CellChatDB_v2,user_curated,,NigelHo,,
2618,CPI-CS0C0C1B7C6,2052,540,CellChatDB_v2,user_curated,,NigelHo,,
2619,CPI-CS034321EFE,2053,540,CellChatDB_v2,user_curated,,NigelHo,,
2620,CPI-CS039D202AC,2054,540,CellChatDB_v2,user_curated,,NigelHo,,
2621,CPI-CS055CEA379,2050,453,CellChatDB_v2,user_curated,,NigelHo,,
2622,CPI-CS00EA16F63,2051,453,CellChatDB_v2,user_curated,,NigelHo,,
2623,CPI-CS0BA0B5731,2052,453,CellChatDB_v2,user_curated,,NigelHo,,
2624,CPI-CS0FCB07B47,2053,453,CellChatDB_v2,user_curated,,NigelHo,,
2625,CPI-CS0A1B9DD9C,2054,453,CellChatDB_v2,user_curated,,NigelHo,,
2626,CPI-CS09EF0F762,2050,282,CellChatDB_v2,user_curated,,NigelHo,,
2627,CPI-CS06FFE2D60,2051,282,CellChatDB_v2,user_curated,,NigelHo,,
2628,CPI-CS04A4E4130,2052,282,CellChatDB_v2,user_curated,,NigelHo,,
2629,CPI-CS099C2F014,2053,282,CellChatDB_v2,user_curated,,NigelHo,,
2630,CPI-CS058D386FC,2054,282,CellChatDB_v2,user_curated,,NigelHo,,
2631,CPI-CS0B9F6CAF4,2050,385,CellChatDB_v2,user_curated,,NigelHo,,
2632,CPI-CS0CC0B359E,2051,385,CellChatDB_v2,user_curated,,NigelHo,,
2633,CPI-CS0FF9771D3,2052,385,CellChatDB_v2,user_curated,,NigelHo,,
2634,CPI-CS0BB9DDF3E,2053,385,CellChatDB_v2,user_curated,,NigelHo,,
2635,CPI-CS07993EA87,2054,385,CellChatDB_v2,user_curated,,NigelHo,,
2636,CPI-CS059C8BFBD,2050,390,CellChatDB_v2,user_curated,,NigelHo,,
2637,CPI-CS08C866175,2051,390,CellChatDB_v2,user_curated,,NigelHo,,
2638,CPI-CS01C09FEEA,2052,390,CellChatDB_v2,user_curated,,NigelHo,,
2639,CPI-CS0137D860A,2053,390,CellChatDB_v2,user_curated,,NigelHo,,
2640,CPI-CS0C39AF812,2054,390,CellChatDB_v2,user_curated,,NigelHo,,
2641,CPI-CS008A179E5,2050,275,CellChatDB_v2,user_curated,,NigelHo,,
2642,CPI-CS0AB006894,2051,275,CellChatDB_v2,user_curated,,NigelHo,,
2643,CPI-CS0CC63333D,2052,275,CellChatDB_v2,user_curated,,NigelHo,,
2644,CPI-CS0ED7B04BE,2053,275,CellChatDB_v2,user_curated,,NigelHo,,
2645,CPI-CS0CC8A76C1,2054,275,CellChatDB_v2,user_curated,,NigelHo,,
2646,CPI-CS064FC103E,2050,259,CellChatDB_v2,user_curated,,NigelHo,,
2647,CPI-CS07C424DBB,2051,259,CellChatDB_v2,user_curated,,NigelHo,,
2648,CPI-CS0EB2CC425,2052,259,CellChatDB_v2,user_curated,,NigelHo,,
2649,CPI-CS0EA333AC0,2053,259,CellChatDB_v2,user_curated,,NigelHo,,
2650,CPI-CS0837F4172,2054,259,CellChatDB_v2,user_curated,,NigelHo,,
2651,CPI-CS0509062A7,2050,344,CellChatDB_v2,user_curated,,NigelHo,,
2652,CPI-CS0734AD13C,2051,344,CellChatDB_v2,user_curated,,NigelHo,,
2653,CPI-CS0786B4B7A,2052,344,CellChatDB_v2,user_curated,,NigelHo,,
2654,CPI-CS0D6E410A2,2053,344,CellChatDB_v2,user_curated,,NigelHo,,
2655,CPI-CS0F39C2DC1,2054,344,CellChatDB_v2,user_curated,,NigelHo,,
2656,CPI-CS0EA944EA9,1972,1049,CellChatDB_v2,user_curated,,NigelHo,,
2657,CPI-CS0C46B9776,1973,1049,CellChatDB_v2,user_curated,,NigelHo,,
2658,CPI-CS0BE4F2CB0,1974,1049,CellChatDB_v2,user_curated,,NigelHo,,
2659,CPI-CS04791CB19,1975,1049,CellChatDB_v2,user_curated,,NigelHo,,
2660,CPI-CS07ED10EED,1976,1049,CellChatDB_v2,user_curated,,NigelHo,,
2661,CPI-CS0F4FF675C,1972,996,CellChatDB_v2,user_curated,,NigelHo,,
2662,CPI-CS073CB5FCF,1973,996,CellChatDB_v2,user_curated,,NigelHo,,
2663,CPI-CS0290C742F,1974,996,CellChatDB_v2,user_curated,,NigelHo,,
2664,CPI-CS0A4119D35,1975,996,CellChatDB_v2,user_curated,,NigelHo,,
2665,CPI-CS00DF2DAF1,1976,996,CellChatDB_v2,user_curated,,NigelHo,,
2666,CPI-CS0E6EB0215,2055,420,CellChatDB_v2,user_curated,,NigelHo,,
2667,CPI-CS0970FCDBD,2056,420,CellChatDB_v2,user_curated,,NigelHo,,
2668,CPI-CS02C569E5D,2057,420,CellChatDB_v2,user_curated,,NigelHo,,
2669,CPI-CS06336FFA8,1996,420,CellChatDB_v2,user_curated,,NigelHo,,
2670,CPI-CS00D722B7A,2055,348,CellChatDB_v2,user_curated,,NigelHo,,
2671,CPI-CS087761913,2056,348,CellChatDB_v2,user_curated,,NigelHo,,
2672,CPI-CS0232CD445,2057,348,CellChatDB_v2,user_curated,,NigelHo,,
2673,CPI-CS0FEA7BDAC,1996,348,CellChatDB_v2,user_curated,,NigelHo,,
2674,CPI-CS0C17793F7,2055,544,CellChatDB_v2,user_curated,,NigelHo,,
2675,CPI-CS0AC31D07A,2056,544,CellChatDB_v2,user_curated,,NigelHo,,
2676,CPI-CS09ED46EE6,2057,544,CellChatDB_v2,user_curated,,NigelHo,,
2677,CPI-CS0D826893E,1996,544,CellChatDB_v2,user_curated,,NigelHo,,
2678,CPI-CS0C7670B0A,2055,428,CellChatDB_v2,user_curated,,NigelHo,,
2679,CPI-CS037848FDF,2056,428,CellChatDB_v2,user_curated,,NigelHo,,
2680,CPI-CS0D973AD55,2057,428,CellChatDB_v2,user_curated,,NigelHo,,
2681,CPI-CS0EBFB9061,1996,428,CellChatDB_v2,user_curated,,NigelHo,,
2682,CPI-CS09DE2E13B,2055,429,CellChatDB_v2,user_curated,,NigelHo,,
2683,CPI-CS0873512D3,2056,429,CellChatDB_v2,user_curated,,NigelHo,,
2684,CPI-CS08B0B1E9B,2057,429,CellChatDB_v2,user_curated,,NigelHo,,
2685,CPI-CS02F9BDF84,1996,429,CellChatDB_v2,user_curated,,NigelHo,,
2686,CPI-CS04BCF8871,2058,1229,CellChatDB_v2,user_curated,,NigelHo,,
2687,CPI-CS07EC242A0,2059,1229,CellChatDB_v2,user_curated,,NigelHo,,
2688,CPI-CS00F22B099,2060,1229,CellChatDB_v2,user_curated,,NigelHo,,
2689,CPI-CS05E559628,2061,1229,CellChatDB_v2,user_curated,,NigelHo,,
2690,CPI-CS03CF2F2D7,2062,1229,CellChatDB_v2,user_curated,,NigelHo,,
2691,CPI-CS050AFB3A8,2063,1229,CellChatDB_v2,user_curated,,NigelHo,,
2692,CPI-CS0E18A0AD5,2064,1229,CellChatDB_v2,user_curated,,NigelHo,,
2693,CPI-CS0F079064D,2065,1229,CellChatDB_v2,user_curated,,NigelHo,,
2694,CPI-CS00E26DA9E,2066,1229,CellChatDB_v2,user_curated,,NigelHo,,
2695,CPI-CS0D5E786F3,2067,1229,CellChatDB_v2,user_curated,,NigelHo,,
2696,CPI-CS0A9EDCEF1,2068,1229,CellChatDB_v2,user_curated,,NigelHo,,
2697,CPI-CS0BC0D1D0F,2069,1229,CellChatDB_v2,user_curated,,NigelHo,,
2698,CPI-CS04CE270DF,2070,1229,CellChatDB_v2,user_curated,,NigelHo,,
2699,CPI-CS0DF4D7CEA,2071,1229,CellChatDB_v2,user_curated,,NigelHo,,
2700,CPI-CS08B7A397F,2072,1229,CellChatDB_v2,user_curated,,NigelHo,,
2701,CPI-CS01941CA34,2073,1229,CellChatDB_v2,user_curated,,NigelHo,,
2702,CPI-CS0664FF3B4,2058,1230,CellChatDB_v2,user_curated,,NigelHo,,
2703,CPI-CS0BDF12674,2059,1230,CellChatDB_v2,user_curated,,NigelHo,,
2704,CPI-CS0B94C33FC,2060,1230,CellChatDB_v2,user_curated,,NigelHo,,
2705,CPI-CS01C54B985,2061,1230,CellChatDB_v2,user_curated,,NigelHo,,
2706,CPI-CS058B4EC16,2062,1230,CellChatDB_v2,user_curated,,NigelHo,,
2707,CPI-CS03869ADD9,2063,1230,CellChatDB_v2,user_curated,,NigelHo,,
2708,CPI-CS04B74959E,2064,1230,CellChatDB_v2,user_curated,,NigelHo,,
2709,CPI-CS04D6A2EAC,2065,1230,CellChatDB_v2,user_curated,,NigelHo,,
2710,CPI-CS02C4B3E1F,2066,1230,CellChatDB_v2,user_curated,,NigelHo,,
2711,CPI-CS098501109,2067,1230,CellChatDB_v2,user_curated,,NigelHo,,
2712,CPI-CS0DC82A989,2068,1230,CellChatDB_v2,user_curated,,NigelHo,,
2713,CPI-CS026B48AC3,2069,1230,CellChatDB_v2,user_curated,,NigelHo,,
2714,CPI-CS0C3576E79,2070,1230,CellChatDB_v2,user_curated,,NigelHo,,
2715,CPI-CS01EE7E7B8,2071,1230,CellChatDB_v2,user_curated,,NigelHo,,
2716,CPI-CS03A9B27C4,2072,1230,CellChatDB_v2,user_curated,,NigelHo,,
2717,CPI-CS005DF363D,2073,1230,CellChatDB_v2,user_curated,,NigelHo,,
2718,CPI-CS0F7BC2D49,2058,1231,CellChatDB_v2,user_curated,,NigelHo,,
2719,CPI-CS0FF270E4E,2059,1231,CellChatDB_v2,user_curated,,NigelHo,,
2720,CPI-CS01D6826B5,2060,1231,CellChatDB_v2,user_curated,,NigelHo,,
2721,CPI-CS0887B7F34,2061,1231,CellChatDB_v2,user_curated,,NigelHo,,
2722,CPI-CS0606EA296,2062,1231,CellChatDB_v2,user_curated,,NigelHo,,
2723,CPI-CS07CF4831F,2063,1231,CellChatDB_v2,user_curated,,NigelHo,,
2724,CPI-CS098037DCA,2064,1231,CellChatDB_v2,user_curated,,NigelHo,,
2725,CPI-CS04C684DF4,2065,1231,CellChatDB_v2,user_curated,,NigelHo,,
2726,CPI-CS0DBA8BA3A,2066,1231,CellChatDB_v2,user_curated,,NigelHo,,
2727,CPI-CS0317073CA,2067,1231,CellChatDB_v2,user_curated,,NigelHo,,
2728,CPI-CS013049F9E,2068,1231,CellChatDB_v2,user_curated,,NigelHo,,
2729,CPI-CS0D22ECF3F,2069,1231,CellChatDB_v2,user_curated,,NigelHo,,
2730,CPI-CS01D90343E,2070,1231,CellChatDB_v2,user_curated,,NigelHo,,
2731,CPI-CS0FEAA188A,2071,1231,CellChatDB_v2,user_curated,,NigelHo,,
2732,CPI-CS03DE2D3A5,2072,1231,CellChatDB_v2,user_curated,,NigelHo,,
2733,CPI-CS0DD000ED9,2073,1231,CellChatDB_v2,user_curated,,NigelHo,,
2734,CPI-CS0963D97B5,2058,1232,CellChatDB_v2,user_curated,,NigelHo,,
2735,CPI-CS080F9AF45,2059,1232,CellChatDB_v2,user_curated,,NigelHo,,
2736,CPI-CS031475208,2060,1232,CellChatDB_v2,user_curated,,NigelHo,,
2737,CPI-CS0D70DF12D,2061,1232,CellChatDB_v2,user_curated,,NigelHo,,
2738,CPI-CS0CB9FE525,2062,1232,CellChatDB_v2,user_curated,,NigelHo,,
2739,CPI-CS078C8631C,2063,1232,CellChatDB_v2,user_curated,,NigelHo,,
2740,CPI-CS09324FF7A,2064,1232,CellChatDB_v2,user_curated,,NigelHo,,
2741,CPI-CS0B69054FA,2065,1232,CellChatDB_v2,user_curated,,NigelHo,,
2742,CPI-CS0517206F1,2066,1232,CellChatDB_v2,user_curated,,NigelHo,,
2743,CPI-CS0926DBC2A,2067,1232,CellChatDB_v2,user_curated,,NigelHo,,
2744,CPI-CS0A6AD68B1,2068,1232,CellChatDB_v2,user_curated,,NigelHo,,
